date,rent_burden,lower_95,upper_95,is_forecast,metric,projection_name,debt_billions,survival_score,category
2023-01-01,38.629671115093714,,,False,rent_burden_pct,rent_burden,,,
2023-02-01,38.920401247408634,,,False,rent_burden_pct,rent_burden,,,
2023-03-01,39.10788235670624,,,False,rent_burden_pct,rent_burden,,,
2023-04-01,39.33060951629134,,,False,rent_burden_pct,rent_burden,,,
2023-05-01,39.52983930901811,,,False,rent_burden_pct,rent_burden,,,
2023-06-01,39.721402587981785,,,False,rent_burden_pct,rent_burden,,,
2023-07-01,39.89982327192299,,,False,rent_burden_pct,rent_burden,,,
2023-08-01,40.08292351621311,,,False,rent_burden_pct,rent_burden,,,
2023-09-01,40.2778720090462,,,False,rent_burden_pct,rent_burden,,,
2023-10-01,40.47640484597632,,,False,rent_burden_pct,rent_burden,,,
2023-11-01,40.67344420619935,,,False,rent_burden_pct,rent_burden,,,
2023-12-01,40.837228818411006,,,False,rent_burden_pct,rent_burden,,,
2024-01-01,40.98100084274757,,,False,rent_burden_pct,rent_burden,,,
2024-02-01,41.16290630567201,,,False,rent_burden_pct,rent_burden,,,
2024-03-01,41.32748743879412,,,False,rent_burden_pct,rent_burden,,,
2024-04-01,41.467874249261264,,,False,rent_burden_pct,rent_burden,,,
2024-05-01,41.6281740824897,,,False,rent_burden_pct,rent_burden,,,
2024-06-01,41.73998570529437,,,False,rent_burden_pct,rent_burden,,,
2024-07-01,41.93065289823378,,,False,rent_burden_pct,rent_burden,,,
2024-08-01,42.07183622961137,,,False,rent_burden_pct,rent_burden,,,
2024-09-01,42.201470007787414,,,False,rent_burden_pct,rent_burden,,,
2024-10-01,42.338571169498934,,,False,rent_burden_pct,rent_burden,,,
2024-11-01,42.44878975048271,,,False,rent_burden_pct,rent_burden,,,
2024-12-01,42.58200787275578,,,False,rent_burden_pct,rent_burden,,,
2025-01-01,42.7220959878815,,,False,rent_burden_pct,rent_burden,,,
2025-02-01,42.844660642977274,,,False,rent_burden_pct,rent_burden,,,
2025-03-01,42.97678354899848,,,False,rent_burden_pct,rent_burden,,,
2025-04-01,43.11597557809994,,,False,rent_burden_pct,rent_burden,,,
2025-05-01,43.21504286633739,,,False,rent_burden_pct,rent_burden,,,
2025-06-01,43.314110154574834,,,False,rent_burden_pct,rent_burden,,,
2025-07-01,43.41536787531603,,,False,rent_burden_pct,rent_burden,,,
2025-08-01,43.53922687689129,,,False,rent_burden_pct,rent_burden,,,
2025-09-01,43.6331167792108,,,False,rent_burden_pct,rent_burden,,,
2025-11-01,43.70928409127276,,,False,rent_burden_pct,rent_burden,,,
2025-12-01,43.82746788136105,,,False,rent_burden_pct,rent_burden,,,
2026-01-01,43.93659124609296,,,False,rent_burden_pct,rent_burden,,,
2026-02-01,43.99433901210072,,,False,rent_burden_pct,rent_burden,,,
2026-03-01,44.077973707698156,,,False,rent_burden_pct,rent_burden,,,
2026-04-01,44.3182243273132,,,False,rent_burden_pct,rent_burden,,,
2026-05-01,45.395826763880905,44.44940520150503,46.34224832625678,True,rent_burden_pct,rent_burden,,,
2026-06-01,45.598412359075155,44.65199079669928,46.54483392145103,True,rent_burden_pct,rent_burden,,,
2026-07-01,45.7955316483276,44.84911008595172,46.74195321070347,True,rent_burden_pct,rent_burden,,,
2026-08-01,46.000325917615555,45.05390435523968,46.94674747999143,True,rent_burden_pct,rent_burden,,,
2026-09-01,46.20624262781348,45.259821065437606,47.152664190189356,True,rent_burden_pct,rent_burden,,,
2026-10-01,46.40658557671122,45.46016401433535,47.3530071390871,True,rent_burden_pct,rent_burden,,,
2026-11-01,46.61471096094465,45.668289398568774,47.56113252332052,True,rent_burden_pct,rent_burden,,,
2026-12-01,46.81719133630395,45.870769773928075,47.763612898679824,True,rent_burden_pct,rent_burden,,,
2027-01-01,47.027525394631084,46.08110383225521,47.97394695700696,True,rent_burden_pct,rent_burden,,,
2027-02-01,47.23898189380998,46.2925603314341,48.18540345618585,True,rent_burden_pct,rent_burden,,,
2027-03-01,47.43093962268904,46.484518060313164,48.37736118506491,True,rent_burden_pct,rent_burden,,,
2027-04-01,47.644532380392775,46.6981108180169,48.59095394276865,True,rent_burden_pct,rent_burden,,,
2027-05-01,47.85230376245454,46.905882200078665,48.798725324830414,True,rent_burden_pct,rent_burden,,,
2027-06-01,48.06810519419378,47.1216836318179,49.01452675656965,True,rent_burden_pct,rent_burden,,,
2027-07-01,48.2780140027171,47.331592440341225,49.224435565092975,True,rent_burden_pct,rent_burden,,,
2027-08-01,48.49602410843363,47.549602546057756,49.442445670809505,True,rent_burden_pct,rent_burden,,,
2027-09-01,48.71515665517654,47.76873509280067,49.66157821755242,True,rent_burden_pct,rent_burden,,,
2027-10-01,48.928289123345166,47.98186756096929,49.87471068572104,True,rent_burden_pct,rent_burden,,,
2027-11-01,49.14963034412358,48.203208781747705,50.096051906499454,True,rent_burden_pct,rent_burden,,,
2027-12-01,49.364900238695554,48.41847867631968,50.31132180107143,True,rent_burden_pct,rent_burden,,,
2028-01-01,49.588450133567676,48.6420285711918,50.53487169594355,True,rent_burden_pct,rent_burden,,,
2028-02-01,49.81312246929156,48.86670090691568,50.75954403166743,True,rent_burden_pct,rent_burden,,,
2028-03-01,50.0243159692036,49.077894406827724,50.97073753157947,True,rent_burden_pct,rent_burden,,,
2028-04-01,50.251160771236755,49.30473920886088,51.19758233361263,True,rent_burden_pct,rent_burden,,,
2028-05-01,50.47175671218429,49.52533514980841,51.41817827456016,True,rent_burden_pct,rent_burden,,,
2028-06-01,50.70081018831115,49.75438862593528,51.64723175068703,True,rent_burden_pct,rent_burden,,,
2028-07-01,50.92354355577845,49.97712199340258,51.869965118154326,True,rent_burden_pct,rent_burden,,,
2028-08-01,51.15480570594082,50.20838414356494,52.10122726831669,True,rent_burden_pct,rent_burden,,,
2028-09-01,51.38719029689673,50.44076873452086,52.33361185927261,True,rent_burden_pct,rent_burden,,,
2028-10-01,51.61314732406754,50.666725761691666,52.559568886443415,True,rent_burden_pct,rent_burden,,,
2028-11-01,51.84774058917537,50.9013190267995,52.79416215155125,True,rent_burden_pct,rent_burden,,,
2028-12-01,52.07583504280774,51.129413480431865,53.022256605183614,True,rent_burden_pct,rent_burden,,,
2029-01-01,52.312636981892865,51.36621541951699,53.25905854426874,True,rent_burden_pct,rent_burden,,,
2029-02-01,52.550561361946166,51.60413979957029,53.49698292432204,True,rent_burden_pct,rent_burden,,,
2029-03-01,52.76642556389561,51.820004001519735,53.712847126271484,True,rent_burden_pct,rent_burden,,,
2029-04-01,53.00648620247375,52.06006464009788,53.95290776484963,True,rent_burden_pct,rent_burden,,,
2029-05-01,53.23987166269217,52.29345010031629,54.18629322506804,True,rent_burden_pct,rent_burden,,,
2029-06-01,53.48214097530581,52.535719412929936,54.428562537681685,True,rent_burden_pct,rent_burden,,,
2029-07-01,53.71766386204399,52.77124229966812,54.664085424419866,True,rent_burden_pct,rent_burden,,,
2029-08-01,53.962141848693136,53.01572028631726,54.90856341106901,True,rent_burden_pct,rent_burden,,,
2029-09-01,54.20774227625225,53.26132071387637,55.15416383862812,True,rent_burden_pct,rent_burden,,,
2029-10-01,54.44648882263573,53.500067260259854,55.392910385011604,True,rent_burden_pct,rent_burden,,,
2029-11-01,54.69429792423034,53.747876361854466,55.640719486606216,True,rent_burden_pct,rent_burden,,,
2029-12-01,54.93518189713359,53.988760334757714,55.88160345950946,True,rent_burden_pct,rent_burden,,,
2030-01-01,55.18519967282191,54.238778110446034,56.131621235197784,True,rent_burden_pct,rent_burden,,,
2030-02-01,55.43633988936199,54.489918326986114,56.38276145173786,True,rent_burden_pct,rent_burden,,,
2030-03-01,55.66414097591769,54.717719413541815,56.610562538293564,True,rent_burden_pct,rent_burden,,,
2030-04-01,55.91741745104082,54.970995888664945,56.863839013416694,True,rent_burden_pct,rent_burden,,,
2030-05-01,56.16359243047191,55.217170868096034,57.11001399284778,True,rent_burden_pct,rent_burden,,,
2030-06-01,56.41907757957233,55.472656017196456,57.365499141948206,True,rent_burden_pct,rent_burden,,,
2030-07-01,56.667389985581394,55.72096842320552,57.61381154795727,True,rent_burden_pct,rent_burden,,,
2030-08-01,56.925083808775526,55.97866224639965,57.8715053711514,True,rent_burden_pct,rent_burden,,,
2030-09-01,57.183900072879624,56.23747851050375,58.1303216352555,True,rent_burden_pct,rent_burden,,,
2030-10-01,57.43543613853399,56.48901457615811,58.38185770090986,True,rent_burden_pct,rent_burden,,,
2030-11-01,57.69646107661538,56.7500395142395,58.64288263899125,True,rent_burden_pct,rent_burden,,,
2030-12-01,57.9501345687313,57.003713006355426,58.896556131107175,True,rent_burden_pct,rent_burden,,,
2031-01-01,58.21336818096461,57.26694661858873,59.15978974334048,True,rent_burden_pct,rent_burden,,,
2031-02-01,58.47772423410788,57.53130267173201,59.42414579648376,True,rent_burden_pct,rent_burden,,,
2031-03-01,58.71746220521163,57.77104064283576,59.66388376758751,True,rent_burden_pct,rent_burden,,,
2031-04-01,58.98395451687975,58.037532954503874,59.93037607925562,True,rent_burden_pct,rent_burden,,,
2010-01-01,,,,False,student_debt_billions,student_debt,800069.82,,
2010-04-01,,,,False,student_debt_billions,student_debt,811148.76,,
2010-07-01,,,,False,student_debt_billions,student_debt,845804.79,,
2010-10-01,,,,False,student_debt_billions,student_debt,855483.43,,
2011-01-01,,,,False,student_debt_billions,student_debt,896848.43,,
2011-04-01,,,,False,student_debt_billions,student_debt,905157.15,,
2011-07-01,,,,False,student_debt_billions,student_debt,940339.02,,
2011-10-01,,,,False,student_debt_billions,student_debt,959823.95,,
2012-01-01,,,,False,student_debt_billions,student_debt,994279.74,,
2012-04-01,,,,False,student_debt_billions,student_debt,1011259.92,,
2012-07-01,,,,False,student_debt_billions,student_debt,1041034.04,,
2012-10-01,,,,False,student_debt_billions,student_debt,1054565.11,,
2013-01-01,,,,False,student_debt_billions,student_debt,1092013.85,,
2013-04-01,,,,False,student_debt_billions,student_debt,1099606.79,,
2013-07-01,,,,False,student_debt_billions,student_debt,1134180.98,,
2013-10-01,,,,False,student_debt_billions,student_debt,1145550.75,,
2014-01-01,,,,False,student_debt_billions,student_debt,1182061.19,,
2014-04-01,,,,False,student_debt_billions,student_debt,1190488.72,,
2014-07-01,,,,False,student_debt_billions,student_debt,1226394.05,,
2014-10-01,,,,False,student_debt_billions,student_debt,1235751.47,,
2015-01-01,,,,False,student_debt_billions,student_debt,1271844.96,,
2015-04-01,,,,False,student_debt_billions,student_debt,1278764.93,,
2015-07-01,,,,False,student_debt_billions,student_debt,1311766.42,,
2015-10-01,,,,False,student_debt_billions,student_debt,1320248.14,,
2016-01-01,,,,False,student_debt_billions,student_debt,1358137.44,,
2016-04-01,,,,False,student_debt_billions,student_debt,1365269.83,,
2016-07-01,,,,False,student_debt_billions,student_debt,1398573.2,,
2016-10-01,,,,False,student_debt_billions,student_debt,1405332.16,,
2017-01-01,,,,False,student_debt_billions,student_debt,1440358.58,,
2017-04-01,,,,False,student_debt_billions,student_debt,1446680.08,,
2017-07-01,,,,False,student_debt_billions,student_debt,1479029.56,,
2017-10-01,,,,False,student_debt_billions,student_debt,1488895.48,,
2018-01-01,,,,False,student_debt_billions,student_debt,1523343.76,,
2018-04-01,,,,False,student_debt_billions,student_debt,1530756.57,,
2018-07-01,,,,False,student_debt_billions,student_debt,1560681.65,,
2018-10-01,,,,False,student_debt_billions,student_debt,1566903.43,,
2019-01-01,,,,False,student_debt_billions,student_debt,1597654.09,,
2019-04-01,,,,False,student_debt_billions,student_debt,1603292.89,,
2019-07-01,,,,False,student_debt_billions,student_debt,1635131.96,,
2019-10-01,,,,False,student_debt_billions,student_debt,1637880.7,,
2020-01-01,,,,False,student_debt_billions,student_debt,1671968.77,,
2020-04-01,,,,False,student_debt_billions,student_debt,1672503.14,,
2020-07-01,,,,False,student_debt_billions,student_debt,1696474.62,,
2020-10-01,,,,False,student_debt_billions,student_debt,1693860.24,,
2021-01-01,,,,False,student_debt_billions,student_debt,1718706.56,,
2021-04-01,,,,False,student_debt_billions,student_debt,1719067.5,,
2021-07-01,,,,False,student_debt_billions,student_debt,1739443.83,,
2021-10-01,,,,False,student_debt_billions,student_debt,1733415.18,,
2022-01-01,,,,False,student_debt_billions,student_debt,1747455.51,,
2022-04-01,,,,False,student_debt_billions,student_debt,1744007.0,,
2022-07-01,,,,False,student_debt_billions,student_debt,1761742.0,,
2022-10-01,,,,False,student_debt_billions,student_debt,1764067.41,,
2023-01-01,,,,False,student_debt_billions,student_debt,1774909.9,,
2023-04-01,,,,False,student_debt_billions,student_debt,1761243.56,,
2023-07-01,,,,False,student_debt_billions,student_debt,1732575.34,,
2023-10-01,,,,False,student_debt_billions,student_debt,1729139.13,,
2024-01-01,,,,False,student_debt_billions,student_debt,1753333.67,,
2024-04-01,,,,False,student_debt_billions,student_debt,1741137.84,,
2024-07-01,,,,False,student_debt_billions,student_debt,1772891.41,,
2024-10-01,,,,False,student_debt_billions,student_debt,1777101.97,,
2024-11-01,,1807053.5308326127,2058372.8991398572,True,student_debt_billions,student_debt,1932713.214986235,,
2024-12-01,,1812854.0850174667,2064173.4533247112,True,student_debt_billions,student_debt,1938513.769171089,,
2025-01-01,,1818847.9910084845,2070167.359315729,True,student_debt_billions,student_debt,1944507.6751621068,,
2025-02-01,,1824841.8969995321,2076161.2653067766,True,student_debt_billions,student_debt,1950501.5811531544,,
2025-03-01,,1830255.7475720586,2081575.115879303,True,student_debt_billions,student_debt,1955915.4317256808,,
2025-04-01,,1836249.6535630764,2087569.021870321,True,student_debt_billions,student_debt,1961909.3377166986,,
2025-05-01,,1842050.2077479602,2093369.5760552047,True,student_debt_billions,student_debt,1967709.8919015825,,
2025-06-01,,1848044.113738978,2099363.4820462223,True,student_debt_billions,student_debt,1973703.7978926003,,
2025-07-01,,1853844.667923832,2105164.0362310763,True,student_debt_billions,student_debt,1979504.3520774543,,
2025-08-01,,1859838.57391485,2111157.942222094,True,student_debt_billions,student_debt,1985498.2580684721,,
2025-09-01,,1865832.4799058677,2117151.848213112,True,student_debt_billions,student_debt,1991492.16405949,,
2025-10-01,,1871633.0340907515,2122952.402397996,True,student_debt_billions,student_debt,1997292.7182443738,,
2025-11-01,,1877626.9400817694,2128946.3083890136,True,student_debt_billions,student_debt,2003286.6242353916,,
2025-12-01,,1883427.4942666234,2134746.8625738677,True,student_debt_billions,student_debt,2009087.1784202456,,
2026-01-01,,1889421.4002576412,2140740.7685648855,True,student_debt_billions,student_debt,2015081.0844112635,,
2026-02-01,,1895415.3062486888,2146734.674555933,True,student_debt_billions,student_debt,2021074.990402311,,
2026-03-01,,1900829.1568212153,2152148.5251284596,True,student_debt_billions,student_debt,2026488.8409748375,,
2026-04-01,,1906823.062812233,2158142.4311194774,True,student_debt_billions,student_debt,2032482.7469658554,,
2026-05-01,,1912623.616997117,2163942.985304361,True,student_debt_billions,student_debt,2038283.3011507392,,
2026-06-01,,1918617.5229881348,2169936.891295379,True,student_debt_billions,student_debt,2044277.207141757,,
2026-07-01,,1924418.0771729888,2175737.445480233,True,student_debt_billions,student_debt,2050077.761326611,,
2026-08-01,,1930411.9831640066,2181731.351471251,True,student_debt_billions,student_debt,2056071.6673176289,,
2026-09-01,,1936405.8891550542,2187725.2574622985,True,student_debt_billions,student_debt,2062065.5733086765,,
2026-10-01,,1942206.4433399083,2193525.8116471525,True,student_debt_billions,student_debt,2067866.1274935305,,
2026-11-01,,1948200.349330926,2199519.7176381703,True,student_debt_billions,student_debt,2073860.0334845483,,
2026-12-01,,1954000.90351578,2205320.2718230244,True,student_debt_billions,student_debt,2079660.5876694024,,
2027-01-01,,1959994.8095068277,2211314.177814072,True,student_debt_billions,student_debt,2085654.49366045,,
2027-02-01,,1965988.7154978456,2217308.08380509,True,student_debt_billions,student_debt,2091648.3996514678,,
2027-03-01,,1971402.566070372,2222721.9343776163,True,student_debt_billions,student_debt,2097062.2502239943,,
2027-04-01,,1977396.4720613898,2228715.840368634,True,student_debt_billions,student_debt,2103056.156215012,,
2027-05-01,,1983197.0262462737,2234516.394553518,True,student_debt_billions,student_debt,2108856.710399896,,
2027-06-01,,1989190.9322372915,2240510.3005445357,True,student_debt_billions,student_debt,2114850.6163909137,,
2027-07-01,,1994991.4864221455,2246310.85472939,True,student_debt_billions,student_debt,2120651.1705757678,,
2027-08-01,,2000985.3924131633,2252304.7607204076,True,student_debt_billions,student_debt,2126645.0765667856,,
2027-09-01,,2006979.298404211,2258298.666711455,True,student_debt_billions,student_debt,2132638.982557833,,
2027-10-01,,2012779.852589065,2264099.2208963092,True,student_debt_billions,student_debt,2138439.536742687,,
2027-11-01,,2018773.7585800828,2270093.126887327,True,student_debt_billions,student_debt,2144433.442733705,,
2027-12-01,,2024574.3127649368,2275893.681072181,True,student_debt_billions,student_debt,2150233.996918559,,
2028-01-01,,2030568.2187559844,2281887.5870632287,True,student_debt_billions,student_debt,2156227.9029096067,,
2028-02-01,,2036562.1247470023,2287881.4930542465,True,student_debt_billions,student_debt,2162221.8089006245,,
2028-03-01,,2042169.3271256925,2293488.695432937,True,student_debt_billions,student_debt,2167829.0112793148,,
2028-04-01,,2048163.2331167103,2299482.6014239546,True,student_debt_billions,student_debt,2173822.9172703326,,
2028-05-01,,2053963.7873015942,2305283.1556088384,True,student_debt_billions,student_debt,2179623.4714552164,,
2028-06-01,,2059957.693292612,2311277.0615998562,True,student_debt_billions,student_debt,2185617.377446234,,
2028-07-01,,2065758.247477466,2317077.6157847103,True,student_debt_billions,student_debt,2191417.9316310883,,
2028-08-01,,2071752.1534684838,2323071.521775728,True,student_debt_billions,student_debt,2197411.837622106,,
2028-09-01,,2077746.0594595314,2329065.4277667757,True,student_debt_billions,student_debt,2203405.7436131537,,
2028-10-01,,2083546.6136443855,2334865.9819516297,True,student_debt_billions,student_debt,2209206.2977980077,,
2028-11-01,,2089540.5196354033,2340859.8879426476,True,student_debt_billions,student_debt,2215200.2037890255,,
2028-12-01,,2095341.0738202573,2346660.4421275016,True,student_debt_billions,student_debt,2221000.7579738796,,
2029-01-01,,2101334.979811305,2352654.348118549,True,student_debt_billions,student_debt,2226994.663964927,,
2029-02-01,,2107328.885802323,2358648.254109567,True,student_debt_billions,student_debt,2232988.569955945,,
2029-03-01,,2112742.7363748495,2364062.1046820935,True,student_debt_billions,student_debt,2238402.4205284715,,
2029-04-01,,2118736.6423658673,2370056.0106731113,True,student_debt_billions,student_debt,2244396.3265194893,,
2029-05-01,,2124537.196550751,2375856.564857995,True,student_debt_billions,student_debt,2250196.880704373,,
2029-06-01,,2130531.102541769,2381850.470849013,True,student_debt_billions,student_debt,2256190.786695391,,
2029-07-01,,2136331.656726623,2387651.025033867,True,student_debt_billions,student_debt,2261991.340880245,,
2029-08-01,,2142325.562717641,2393644.931024885,True,student_debt_billions,student_debt,2267985.246871263,,
2029-09-01,,2148319.4687086884,2399638.8370159324,True,student_debt_billions,student_debt,2273979.1528623104,,
2029-10-01,,2154120.0228935424,2405439.3912007865,True,student_debt_billions,student_debt,2279779.7070471644,,
2015-01-01,,,,False,survival_score,survival_score,,48.7,Living
2015-02-01,,,,False,survival_score,survival_score,,33.6,Living
2015-03-01,,,,False,survival_score,survival_score,,37.0,Living
2015-04-01,,,,False,survival_score,survival_score,,53.5,Living
2015-05-01,,,,False,survival_score,survival_score,,33.2,Living
2015-06-01,,,,False,survival_score,survival_score,,39.4,Living
2015-07-01,,,,False,survival_score,survival_score,,54.7,Living
2015-08-01,,,,False,survival_score,survival_score,,41.5,Living
2015-09-01,,,,False,survival_score,survival_score,,39.4,Living
2015-10-01,,,,False,survival_score,survival_score,,55.5,Living
2015-11-01,,,,False,survival_score,survival_score,,39.4,Living
2015-12-01,,,,False,survival_score,survival_score,,40.6,Living
2016-01-01,,,,False,survival_score,survival_score,,68.9,Thriving
2016-02-01,,,,False,survival_score,survival_score,,43.5,Living
2016-03-01,,,,False,survival_score,survival_score,,43.5,Living
2016-04-01,,,,False,survival_score,survival_score,,53.7,Living
2016-05-01,,,,False,survival_score,survival_score,,45.2,Living
2016-06-01,,,,False,survival_score,survival_score,,42.7,Living
2016-07-01,,,,False,survival_score,survival_score,,59.5,Living
2016-08-01,,,,False,survival_score,survival_score,,39.4,Living
2016-09-01,,,,False,survival_score,survival_score,,38.9,Living
2016-10-01,,,,False,survival_score,survival_score,,53.8,Living
2016-11-01,,,,False,survival_score,survival_score,,45.2,Living
2016-12-01,,,,False,survival_score,survival_score,,40.2,Living
2017-01-01,,,,False,survival_score,survival_score,,31.1,Barely Surviving
2017-02-01,,,,False,survival_score,survival_score,,40.6,Living
2017-03-01,,,,False,survival_score,survival_score,,42.7,Living
